firm_id,year,province,asset,type,area,staff,industry,age,profit,revenue,wage
002258.SZ,2018,51,6572840789,1,4,3394,48,18,632086991,4027069340,205.78
002255.SZ,2018,32,7580523033,0,1,1306,10,18,375671182.8,1950903082,186.86
002254.SZ,2018,37,3794768574,1,1,1334,48,25,316285211.4,2172478781,126.02
002251.SZ,2018,43,20910215861,0,4,26226,23,15,348196676.4,18397871069,176.9
002250.SZ,2018,33,8624375877,0,1,5282,48,20,200291428.5,4114127881,654.51
002249.SZ,2018,44,14562882214,0,1,11272,11,18,557896130,8637575703,284.28
002248.SZ,2018,37,771962940.6,0,1,761,11,16,991970867.2,83084147.63,104
002245.SZ,2018,32,7378891778,0,1,2880,3,16,977132581.2,4255130591,136.91
002244.SZ,2018,33,87552256714,0,1,934,17,22,705953243.6,21115474506,302
002243.SZ,2018,44,1987214378,1,1,3546,50,23,1246616889,1369197074,285.25
002240.SZ,2018,51,3596844072,0,4,1734,51,17,49411931.03,2518270937,302.17
002239.SZ,2018,32,8358750721,0,1,8598,30,16,104451759.1,4090831026,103.28
002238.SZ,2018,44,3903675225,1,1,2330,22,23,35908466.51,1560405515,201.85
002235.SZ,2018,35,2521858974,0,1,606,52,20,22640953.43,714872486.1,88.61
002234.SZ,2018,37,2624303044,0,1,1448,56,21,1679888.64,1817711386,898.75
002233.SZ,2018,44,10942916569,0,1,3029,49,23,34267343.56,6630342487,1019.12
002229.SZ,2018,35,2067181301,0,1,1611,6,19,625720987.2,705637172.4,153.96
002228.SZ,2018,35,7013603539,0,1,5384,50,25,334324833.6,12166127616,177.35
002226.SZ,2018,34,12041188603,0,3,3140,48,20,146701244.1,2885254152,231.97
002224.SZ,2018,33,2642006806,0,1,1258,48,16,-457143549.7,919089774.8,186.04
002215.SZ,2018,44,5522594813,0,1,3217,48,19,12751241.92,4005444207,191.51
002211.SZ,2018,31,1182498466,0,1,502,48,16,214036183.3,1080127348,42
002210.SZ,2018,44,16653365641,0,1,760,3,20,230036710,41048734870,182.81
002209.SZ,2018,44,1457710447,0,1,1500,11,20,128853075.2,985509594.9,196.15
002208.SZ,2018,34,12813386230,1,3,208,17,19,146845221.7,1971469133,60.45
002207.SZ,2018,65,405203573.6,0,4,751,34,17,147604407.2,260411296.5,180.5
002206.SZ,2018,33,4809587885,0,1,2406,48,17,97643273.57,3569477901,504
002205.SZ,2018,65,3276009408,1,4,1147,13,17,113911628.9,789157206.8,127.03
002204.SZ,2018,21,15496830115,1,2,5630,11,25,220703528.8,6571486482,272.23
002199.SZ,2018,33,478193288.5,0,1,651,38,19,308283235.7,177279579.1,124.8
002196.SZ,2018,33,2869230940,0,1,2243,11,17,315866879.8,1363618252,219.78
002195.SZ,2018,31,11775752877,0,1,847,39,29,378195639.1,3773918388,393.4
002193.SZ,2018,37,4796170522,0,1,4160,27,25,107238523.5,1327850334,48.85
002192.SZ,2018,44,1077778379,0,1,470,7,20,120975968.3,382866740.2,239.84
002191.SZ,2018,44,8203580899,0,1,4103,6,22,105470352.9,3374004791,375.02
002190.SZ,2018,51,9302533585,1,4,3497,30,18,100604894.1,2145417734,198.36
002187.SZ,2018,44,4397784659,1,1,3318,23,28,95017429.76,7612793305,195.09
002186.SZ,2018,11,2020211889,1,1,5141,32,24,79613091.45,1777258647,190.63
002184.SZ,2018,31,2122830250,0,1,969,7,24,123343222.4,1690512334,283.49
002183.SZ,2018,44,43392231949,1,1,20098,3,21,190407763.7,69691724963,333.25
002181.SZ,2018,44,4404739929,1,1,3641,22,26,190540956.4,797118197.3,175.81
002178.SZ,2018,31,2005755183,0,1,966,6,17,204705231.7,1135917038,203.52
002176.SZ,2018,36,9892925756,0,3,3563,7,23,213192730,3016796457,65.7
002174.SZ,2018,35,7332575255,0,1,2236,39,23,91360060.03,3581253925,186.89
002172.SZ,2018,32,6519745205,0,1,4692,48,17,151375326,4710672876,746.62
002170.SZ,2018,44,3532884490,0,1,2799,48,29,275980797.2,2290837622,189.71
002168.SZ,2018,44,3701460498,0,1,904,39,19,434765415.8,1898158383,333.57
002167.SZ,2018,44,2439154732,0,1,900,51,23,629519247.7,503317549.5,87.66
002166.SZ,2018,45,2122029855,0,4,486,43,18,784830176.7,619556202.8,200.34
002165.SZ,2018,32,3635897763,0,1,1097,47,24,857035521.2,2467154059,251.12
002164.SZ,2018,33,1700636499,0,1,1646,11,20,-182326946.8,11760644635,162.69
002159.SZ,2018,42,2863827357,0,4,1841,32,29,352567331.7,648200560.8,250
002158.SZ,2018,31,3252751059,0,1,1646,11,20,268142699,1731630241,330.4
002157.SZ,2018,36,21325625654,0,3,16995,56,22,-881114392.3,22112983900,97.5
002154.SZ,2018,33,4195950341,0,1,7513,27,17,55746660.18,3109551128,326.35
002150.SZ,2018,32,1572556219,0,1,1274,11,16,163918446.9,1345724417,838
002149.SZ,2018,61,3872349599,1,4,1423,51,18,242797669.9,1720159583,205
002146.SZ,2018,13,2.28E+11,0,1,21758,17,22,280117913.3,56367617008,1609.21
002145.SZ,2018,62,5470200831,0,4,2251,48,17,271442401.4,3088882587,165.48
002144.SZ,2018,33,1943390590,0,1,677,27,21,242435975.9,638464743.8,176.65
002142.SZ,2018,33,1.12E+12,0,1,12632,20,21,183145052.4,28930304000,784
002140.SZ,2018,34,5931615987,1,3,1169,13,17,227667684,4034046570,234.1
002138.SZ,2018,44,5237358697,0,1,4589,38,18,292441094.6,2362042840,301
002136.SZ,2018,34,914094522.4,0,3,740,47,24,479073355.6,1035724293,100.33
002135.SZ,2018,33,10326604737,0,1,5348,12,17,426177683.1,8694640506,136.58
002134.SZ,2018,12,585441091.5,1,1,1042,38,30,102657748.6,392363890.7,101.28
002133.SZ,2018,33,11557085644,0,1,329,17,18,132542938.7,3161839056,295.82
002132.SZ,2018,41,5488550361,0,4,3607,46,23,66072145.89,3014331960,96
002131.SZ,2018,33,14174557850,0,1,5405,22,17,116544447.3,12250038569,98.95
002127.SZ,2018,32,4549248715,0,1,399,6,19,181813330,3352859972,254.86
002126.SZ,2018,33,7858823185,0,1,5579,30,19,185801202.4,5019241538,397.8
002125.SZ,2018,43,3175751380,1,4,1264,47,18,110995538.4,1079019764,130.18
002124.SZ,2018,33,6228766401,0,1,3752,56,22,96628579.82,4518950573,595.89
002117.SZ,2018,37,2312716836,0,1,2703,6,22,118752035.1,1545650437,291.04
002116.SZ,2018,31,4302837578,1,1,4835,13,25,124300467.5,5225350140,308.11
002115.SZ,2018,33,4578247492,0,1,1155,22,25,35974571.7,3553614080,280.87
002110.SZ,2018,35,28217868297,1,1,8395,46,17,51314496.56,36248213119,344.9
002109.SZ,2018,61,4315967997,1,4,849,47,21,43310877.06,2052627903,170.35
002105.SZ,2018,44,1656718374,0,1,5032,29,27,32330366.18,1503418918,191.9
002103.SZ,2018,33,2061495090,0,1,2408,22,22,18833301.98,2048308737,304.83
002101.SZ,2018,44,8488879587,1,1,7005,30,18,3244006.25,6060102532,849.67
002100.SZ,2018,65,8508742207,1,4,2798,56,18,30134086.79,5273032350,184.76
002098.SZ,2018,35,2146624873,0,1,5425,27,26,64972290.2,2272495887,123
002097.SZ,2018,43,14287399065,1,4,3485,11,19,37303561.28,5755520522,257.88
002096.SZ,2018,43,3724664009,1,4,5677,48,17,43301050.31,2173858275,125.82
002094.SZ,2018,37,5916590282,0,1,4166,53,21,33888899.13,5456087745,114.84
002092.SZ,2018,65,58627985737,1,4,18635,47,17,46369080.78,70222629870,329.05
002091.SZ,2018,32,21611169388,1,1,10716,6,20,283287501.3,36800079676,481
002087.SZ,2018,41,9760695691,1,4,8870,27,22,394719019.5,6059889289,95.38
002085.SZ,2018,33,13392895949,0,1,8882,30,17,300660438.7,11005069693,224.31
002083.SZ,2018,37,8453993185,0,1,15942,27,19,371598980.3,5154539812,82.96
002078.SZ,2018,37,29523138691,0,1,7554,52,18,404764012.4,21768398462,122.59
002075.SZ,2018,32,11521482316,0,1,4339,46,19,387241475,14712449109,240.65
002073.SZ,2018,37,8786598533,0,1,2667,11,18,484881573,2760999108,181.59
002069.SZ,2018,21,3554340088,0,2,3125,56,26,456048513.5,2797997388,166.54
002068.SZ,2018,36,7145073623,1,3,4628,48,17,508018546.6,7892980795,78.16
002067.SZ,2018,33,6378677704,0,1,2022,50,22,509828303,5938130949,254.72
002064.SZ,2018,33,5938456793,0,1,2445,48,19,610819346.4,4435713893,573.36
002062.SZ,2018,33,14529023161,0,1,1526,13,24,109007957.2,9888258302,265
002061.SZ,2018,33,30170884547,1,1,5657,13,20,112585277.8,26377074368,305.86
002060.SZ,2018,44,20250553705,1,1,4081,13,17,176705670.1,8308385137,260.64
002059.SZ,2018,53,4130482213,1,4,2117,32,18,228920020.9,2260358814,236.96
002056.SZ,2018,33,6796844362,0,1,13597,7,19,272824163.6,6488527426,222.21
002054.SZ,2018,44,2931935064,0,1,1600,48,16,273368806.6,1660438168,518.12
002053.SZ,2018,53,4131050934,1,4,2510,55,16,174645849.1,1430218531,124.89
002051.SZ,2018,11,18120232539,1,1,2330,13,17,280103975,10150383314,440.92
002048.SZ,2018,33,16262190636,0,1,14507,30,30,386754377.4,14927081526,581
002046.SZ,2018,41,4579182205,1,4,1644,11,17,440149836.7,2065970260,151.91
002043.SZ,2018,33,2985528402,0,1,2188,52,17,225717198.5,4306456708,130
002042.SZ,2018,34,18462322829,0,3,24726,27,18,100877591.8,14307433720,440
002041.SZ,2018,37,3758477181,0,1,1061,56,18,15111220.87,761065669.8,80
002040.SZ,2018,32,4691834054,1,1,1141,5,17,-160413289.2,717718176.4,126.72
002037.SZ,2018,52,11047064731,1,4,6168,48,16,54446683.92,6035039388,308.6
002034.SZ,2018,33,6208745499,0,1,1058,10,20,-254460038.2,836480164.1,68
002033.SZ,2018,53,2715052349,0,4,1649,32,17,-28082170.98,678422268.8,84.74
002031.SZ,2018,44,7104313008,0,1,2627,30,17,44212650.99,1402025481,148.26
002029.SZ,2018,35,8592258988,0,1,2541,27,17,227265524.2,3517032254,172
002027.SZ,2018,44,19021510376,0,1,8415,22,21,187539896.3,14551285133,1006
002026.SZ,2018,37,3074514363,0,1,3685,11,20,115774043.6,1661996646,188.54
002024.SZ,2018,32,1.99E+11,0,1,29814,25,22,219197522.7,2.45E+11,6.34E+02
002016.SZ,2018,44,7316030590,0,1,832,17,18,356950930.9,2353478723,335.36
002014.SZ,2018,34,2536881163,0,3,1926,50,26,604719443.4,2332267545,371
002012.SZ,2018,33,1862613161,0,1,1065,52,20,806684869.8,1128316972,99
002011.SZ,2018,33,10279948439,0,1,11025,11,17,929092173.9,9400534426,340.45
002010.SZ,2018,33,29929632262,0,1,7569,3,17,912118423.9,20148069887,589
002009.SZ,2018,32,6038875158,0,1,2444,11,21,774786369.4,3502762535,127
002008.SZ,2018,44,18945016971,0,1,11991,11,19,1029572878,11029485680,982.18
002006.SZ,2018,33,1922943205,0,1,1044,11,18,1577026773,1004355167,177.52
002004.SZ,2018,50,26551501976,0,4,10505,48,26,630750022.6,10573627541,106.6
002003.SZ,2018,33,3172765469,0,1,7964,27,30,675069965.9,2711568244,373.37
002002.SZ,2018,32,14141946397,0,1,6163,47,23,2833180711,6044700259,275.3
001979.SZ,2018,44,4.23E+11,1,1,23242,17,26,107458262,88277854683,1535.5
001965.SZ,2018,12,84084253696,1,1,4286,5,25,44046298.89,6759340168,547.17
001872.SZ,2018,44,1.28E+11,1,1,1719,5,28,-130056717.5,9703394623,520
001696.SZ,2018,50,8261926647,0,4,5679,30,29,14005699.57,5788336181,352.49
001267.SZ,2018,42,1899371838,0,4,473,13,28,135794818.1,741435385,95.51
000998.SZ,2018,43,15357433436,1,4,2865,56,19,122393475.4,3579717393,390
000996.SZ,2018,11,626142047.6,0,1,91,31,24,183011277.1,66548916.85,100
000990.SZ,2018,36,23381634293,1,3,4540,48,20,297447554.5,5868374318,1090.61
000987.SZ,2018,44,96901389497,1,1,4778,21,26,380820520.8,6670960235,719.4
000985.SZ,2018,23,692514123.4,1,2,655,48,20,176050301,1690168980,135.85
000982.SZ,2018,64,8376049963,0,4,6656,27,20,348139171.7,2019728751,149.94
000978.SZ,2018,45,2922710811,1,4,2651,32,20,156804841.4,573070306.9,160.3
000976.SZ,2018,44,5083581210,0,1,558,11,19,145051854.4,1731293367,544
000973.SZ,2018,44,5840521420,1,1,3849,48,30,88606464.64,2822841700,296.06
000970.SZ,2018,11,6292657255,1,1,5335,38,19,-183575614.4,4164541446,373.73
000965.SZ,2018,12,9676295859,1,1,133,17,20,-22294490.02,2289674253,207.19
000962.SZ,2018,64,1808452987,1,4,1701,51,19,67263635.34,1095458920,71
000961.SZ,2018,32,2.36E+11,0,1,10139,17,20,76597157.76,40110125872,2988.5
000959.SZ,2018,11,1.35E+11,1,1,15970,46,19,-292739916.8,65776660539,276.67
000958.SZ,2018,13,10811355425,1,1,2339,18,20,43793705.69,2958825739,235.54
000957.SZ,2018,37,12247211072,1,1,5115,31,24,42961134.83,6078590591,188.14
000955.SZ,2018,46,1136305788,0,4,851,27,25,48827278.09,742759556,126.12
000951.SZ,2018,37,22056532059,1,1,7986,11,20,52215504.86,40377879404,183.04
000949.SZ,2018,41,7877946560,1,4,9228,48,21,46028650.86,4494184746,70.1
000936.SZ,2018,32,12039545462,0,1,782,48,27,39494668.89,2932193943,312.12
000935.SZ,2018,51,4171824836,0,4,1438,49,20,136762035.7,1939574216,566.57
000932.SZ,2018,43,75235455001,1,4,22666,46,19,181788610.5,91178778281,266.36
000930.SZ,2018,34,20287580874,1,3,4323,56,20,106299959.5,17703930047,250.4
000928.SZ,2018,22,15568104608,1,2,1458,13,19,-781945986.6,8366826199,426.29
000927.SZ,2018,12,4514532342,1,1,6534,11,21,43533337.78,1124838611,154.19
000926.SZ,2018,42,47479062243,0,4,3732,17,25,-170276631,10735228263,372.51
000925.SZ,2018,33,6465692941,0,1,1448,11,19,128459096.5,2089148767,364.7
000923.SZ,2018,13,12383360722,1,1,3910,46,19,166647740.2,4971976124,114.89
000922.SZ,2018,23,3233385751,1,2,1897,7,22,217957074,1948037921,160.78
000920.SZ,2018,52,2016030615,1,4,1264,48,19,319407448.4,1105114407,234.9
000917.SZ,2018,43,23268773899,1,4,12807,22,19,584059449.1,10510706410,693.75
000912.SZ,2018,51,7043954539,1,4,2842,48,19,507039397,4405400550,115.2
000911.SZ,2018,45,5816215830,1,4,4781,55,19,392922738.4,3598250680,101.08
000910.SZ,2018,32,6937696044,0,1,5220,52,19,16267025.21,7261283057,181.28
000909.SZ,2018,33,3241412204,1,1,489,17,19,300437949,1537403748,175.82
000906.SZ,2018,33,11640024396,1,1,1559,6,19,582547177.9,63293810081,549.68
000905.SZ,2018,35,8552529281,1,1,5073,5,19,65219462.18,13390856838,190.4
000903.SZ,2018,53,12329148855,1,4,2637,11,19,65214540.37,6533300991,100.25
000902.SZ,2018,42,8998849250,0,4,6573,48,32,57398950.42,10030621687,248.12
000901.SZ,2018,23,6495517654,1,2,6203,30,19,41914530.61,5801156299,138.65
000900.SZ,2018,43,24707125163,1,4,2940,5,25,46172133.25,11860994621,173.57
000898.SZ,2018,21,90024000000,1,2,34291,46,20,49728695.96,1.05E+11,3.16E+02
000897.SZ,2018,12,6917488837,1,1,618,17,20,70560133.28,154771791.3,148.38
000893.SZ,2018,44,4223915771,0,1,468,48,20,60369756.68,421023245.5,312.07
000892.SZ,2018,50,4925099429,0,4,214,22,21,98214676.86,1328466999,376.91
000890.SZ,2018,32,7515634523,0,1,470,46,25,77781701.71,1698089207,107.88
000888.SZ,2018,51,2874846380,1,4,2246,32,21,52429744.13,1072349784,165.12
000887.SZ,2018,34,16074053477,0,3,19591,30,20,37062253.68,12367838167,290
000886.SZ,2018,46,3284946767,1,4,620,17,25,49323930.52,461860552.2,259.28
000885.SZ,2018,41,8127172654,1,4,2863,5,20,65921760.54,2028041814,150.6
000881.SZ,2018,21,11817599858,1,2,5119,48,25,68868083.1,6784085746,273.17
000880.SZ,2018,37,3886967150,1,1,2782,11,25,94934558.9,2368019052,157.64
000877.SZ,2018,65,17033500302,1,4,8154,49,20,131490585.1,7931783954,487.94
000876.SZ,2018,51,47943788134,0,4,61318,56,20,186286856.6,69063225294,456.23
000868.SZ,2018,34,7131474972,1,3,4853,31,21,147527859.1,3146799185,75.77
000863.SZ,2018,31,13042057855,0,1,678,17,24,85201247.54,1633023637,374.3
000859.SZ,2018,34,2109531334,1,3,1207,48,20,144709962.7,1234226257,84.8
000856.SZ,2018,13,2071733585,1,1,1823,11,20,86340769.55,2031612232,145.94
000852.SZ,2018,42,7836652669,1,4,5739,34,20,59936959.95,4918851756,169.97
000851.SZ,2018,52,8740109585,1,4,1679,38,24,70703057.76,9264669160,241.85
000850.SZ,2018,34,7578544010,1,3,5393,27,20,101459713.9,2781507817,87.86
000839.SZ,2018,11,17589570829,0,1,16888,22,21,198068154.8,3974368077,617.08
000838.SZ,2018,50,12474897138,0,4,522,17,22,185921430.7,3047865857,652.88
000837.SZ,2018,61,9055794529,1,4,9520,11,20,121260446.2,3188240555,147.5
000836.SZ,2018,12,3061449364,0,1,1160,1,21,128486871.5,2663720225,299.35
000833.SZ,2018,45,3994265405,1,4,4241,8,24,134768624.8,3168174565,224.43
000831.SZ,2018,14,2382157980,1,1,774,51,20,196952938.1,924808088.3,140.45
000830.SZ,2018,37,27786544712,1,1,11971,47,20,202759056.5,21284848435,154.4
000829.SZ,2018,36,12708336020,1,3,3386,25,21,218557792.8,42466360948,545.19
000828.SZ,2018,44,11049639829,1,1,805,5,21,55583151.32,1623520735,145.8
000825.SZ,2018,14,71823254060,1,1,19901,46,20,97191847.53,72946105509,194
000823.SZ,2018,44,5431682311,1,1,6594,38,21,100482410,4941244562,380.64
000822.SZ,2018,37,4580736487,1,1,4922,47,20,79450772.95,5262654919,117.3
000821.SZ,2018,42,5123693814,0,4,2065,11,25,128720776,2190691988,68.14
000819.SZ,2018,43,862261179.2,1,4,686,48,28,215711185.5,2011057864,202.59
000818.SZ,2018,21,4221620841,0,2,4864,47,21,121768215.8,3825349409,346.65
000816.SZ,2018,32,5572972671,0,1,2935,11,27,133042513.9,1527839776,123
000815.SZ,2018,64,3100540252,1,4,1137,52,20,58848457.73,1048676834,283.67
000812.SZ,2018,61,2605661984,0,4,1680,6,24,108447623.1,975810861.1,339.09
000811.SZ,2018,37,6050960827,1,1,1384,11,29,109680496.4,3606442563,241.29
000809.SZ,2018,21,5805724577,1,2,166,13,22,128146610.1,1552430936,183.2
000803.SZ,2018,51,1316028791,1,4,266,7,30,153685079.2,491244712.9,159.21
000800.SZ,2018,22,18628194018,1,2,7027,31,21,70445392.16,25524448485,202.17
000798.SZ,2018,11,1046175873,1,1,1536,56,20,84402527.12,626212925.2,158.53
000797.SZ,2018,35,15799681679,1,1,5455,17,26,56973355.2,4867554314,159.7
000796.SZ,2018,46,6099961385,0,4,6730,32,22,35270430.88,8179620907,150.06
000795.SZ,2018,33,2855489548,0,1,3405,51,21,78895977.98,2135132909,107
000793.SZ,2018,46,12905595251,0,4,5181,22,27,113742953.8,3784764291,796.64
000792.SZ,2018,63,74997357045,1,4,17440,48,21,-256487861.5,17889735745,86
000789.SZ,2018,36,10053606847,1,3,7772,49,21,21882234.69,10207518619,243.93
000785.SZ,2018,42,2725958559,0,4,5208,23,28,-436546023.1,4043730921,212.03
000783.SZ,2018,42,99494682887,0,4,6637,21,21,13368761.99,4369208711,1109.65
000782.SZ,2018,44,2893447332,0,1,2989,48,26,24995290.81,3813289834,226.63
000779.SZ,2018,62,4340631309,1,4,1228,6,21,15785192.2,2114649229,44.07
000778.SZ,2018,13,51836168727,1,1,15521,46,21,-820217.68,40547120306,347.92
000777.SZ,2018,32,2255604717,1,1,1204,11,21,255528892.5,1226310463,143.78
000776.SZ,2018,44,3.89E+11,0,1,12103,21,24,366928672.3,15270373024,561.82
000762.SZ,2018,54,2801989820,1,4,1043,51,21,561869942.6,499737129.8,211.45
000761.SZ,2018,21,59632504916,1,2,19841,46,21,1357928876,50181869722,77.65
000759.SZ,2018,42,8003960943,1,4,26199,58,28,-5344793775,15208464607,281.4
000757.SZ,2018,51,1234984213,1,4,1384,31,21,-1159844677,630198335.6,135.12
000755.SZ,2018,14,9180745528,1,1,1194,5,22,435724924.8,1606833705,68.44
000753.SZ,2018,35,5056660246,1,1,2000,31,24,318063113.3,3067768994,126.9
000750.SZ,2018,45,63167126406,1,4,1962,21,25,471155173.5,2122602078,902.72
000736.SZ,2018,50,40229785545,1,4,780,17,25,707698302.1,8947567913,585.56
000735.SZ,2018,46,6315251500,0,4,2182,56,31,1113847282,1121254823,155.35
000731.SZ,2018,51,4149081900,1,4,2433,48,21,143854455.6,2639919529,149.63
000728.SZ,2018,34,78039209869,1,3,3330,21,21,99909005.51,2537907348,359.39
000726.SZ,2018,37,10537759812,0,1,25203,27,30,70324765.17,6879058814,467.06
000721.SZ,2018,61,1273364983,1,4,3519,32,22,761965771.3,496037286.9,108.69
000720.SZ,2018,37,5232867524,1,1,2327,17,24,1659969317,2602783537,263.7
000719.SZ,2018,41,11521931938,1,4,15429,22,22,2013324413,9001120068,173.49
000718.SZ,2018,22,18887604443,0,2,1143,17,25,80304173.14,3243794334,530.14
000717.SZ,2018,44,16426792772,1,1,5611,46,21,74629205.97,27112484025,302.57
000715.SZ,2018,21,2170065168,0,2,1976,23,21,77069353.09,2551465480,240.35
000713.SZ,2018,34,2442500512,1,3,1128,56,21,57074947.16,1927145480,106.5
000712.SZ,2018,44,29914460713,0,1,1373,21,21,55012630.15,978554468.2,499.3
000711.SZ,2018,23,10994938945,0,2,1448,10,25,65936254.61,2490857778,371.16
000709.SZ,2018,13,2.09E+11,1,1,37345,46,21,40240761.89,1.21E+11,1.95E+02
000708.SZ,2018,42,7677904575,1,4,3766,46,25,72130080.02,12573071417,272
000703.SZ,2018,45,59624677810,0,4,7102,48,22,38222097.64,84947688334,304.29
000702.SZ,2018,43,719210100.2,1,4,1234,56,21,-357016145.1,1341877250,133.83
000701.SZ,2018,35,16393294195,1,1,5134,6,22,-244650014,64930711526,212.32
000700.SZ,2018,32,7397560918,0,1,4303,30,30,54774720.11,4965647397,275.18
000698.SZ,2018,21,9143707011,1,2,3391,47,22,74377288.14,10790780908,184.61
000695.SZ,2018,12,856536465.9,1,1,756,6,21,46834349.69,1046494904,76.75
000691.SZ,2018,62,198474606.9,0,4,35,47,30,15445756.7,37721516.23,56.19
000686.SZ,2018,22,65022874040,0,2,3005,21,26,755258.25,6780105835,746.92
000683.SZ,2018,15,23613683639,0,1,4565,47,21,-1220232.86,8923581906,170.56
000681.SZ,2018,32,4230024684,0,1,611,22,24,5212070.77,987837517.4,213.57
000680.SZ,2018,37,9371852019,1,1,5471,11,25,-93950325.65,8001726235,174.12
000679.SZ,2018,21,5587735324,0,2,538,23,26,21332498.18,1087555948,360.05
000678.SZ,2018,42,2755753716,0,4,4403,30,25,32145680.69,1490778671,90.6
000677.SZ,2018,37,872712659.5,0,1,864,48,29,37061863.26,706819759.1,89
000676.SZ,2018,44,7889658082,0,1,638,39,22,139499868.5,7659568013,293.43
000672.SZ,2018,62,7002430719,0,4,1867,49,21,106393508.9,5304576748,257.43
000665.SZ,2018,42,11155334807,1,4,8399,22,27,251718619.2,2748148343,146.57
000659.SZ,2018,44,2483123555,0,1,2246,50,33,378081250,1618701058,323.5
000657.SZ,2018,46,7436765454,1,4,7925,51,25,418844312.9,8176520502,311.54
000656.SZ,2018,50,2.31E+11,0,4,15989,17,24,-1058121034,41233676425,2750.12
000655.SZ,2018,37,2715753948,1,1,2984,46,22,174030339.5,1041278829,46.08
000652.SZ,2018,12,34615685958,1,1,1040,6,37,-356050535.9,19231553913,237.5
000637.SZ,2018,44,1239744647,0,1,624,47,30,211539174.8,4319899403,187.7
000636.SZ,2018,44,7043342070,1,1,6697,38,24,173452587.7,4580200601,349.34
000635.SZ,2018,64,3135961416,1,4,2235,47,22,126887093.1,1987152734,146.53
000632.SZ,2018,35,7772599549,0,1,551,6,26,76556509.77,7012565072,326.48
000631.SZ,2018,22,12630428765,0,2,764,17,25,33283858.87,2715717578,141.06
000629.SZ,2018,51,11865559099,1,4,3496,51,25,21545041.51,15161401767,219.24
000628.SZ,2018,51,3522712189,1,4,942,13,26,12004262.33,953240913.8,153.39
000626.SZ,2018,32,6956391419,0,1,780,6,24,-23511513.1,66026916003,149.58
000622.SZ,2018,43,341971619.5,0,4,193,30,25,22461075.91,195407098.3,103.72
000620.SZ,2018,11,53601938113,0,1,6583,17,25,21649970.31,14001004940,512.44
000617.SZ,2018,65,8.91E+11,1,4,4022,18,22,37051644.94,627329984.7,188.29
000615.SZ,2018,42,12284472420,0,4,3423,17,25,52820789.74,2888554718,399.95
000610.SZ,2018,61,1208563063,1,4,815,32,22,58650806.27,885848812.3,81.41
000607.SZ,2018,33,3248604010,1,1,3175,22,25,50293266.81,1749518997,218.45
000599.SZ,2018,37,8965479610,1,1,4840,30,22,55264336.38,3745414514,164.9
000595.SZ,2018,64,1828600920,0,4,1423,11,22,60652940.32,432317736.7,73.95
000592.SZ,2018,35,4303768827,0,1,1179,52,25,21385158.64,935428618.7,244.75
000589.SZ,2018,52,10481305448,1,4,6103,30,22,54151474.31,6825324936,98.11
000584.SZ,2018,32,4494805672,0,1,1072,11,27,57474551.39,2382599591,221.83
000582.SZ,2018,45,17117063113,1,4,3839,5,22,47168083.3,4210661943,130.2
000581.SZ,2018,32,20892041460,1,1,5411,30,30,51530764.42,8721674671,230
000573.SZ,2018,44,3468803741,0,1,533,17,26,58225458.73,911676974,226.5
000570.SZ,2018,32,3546079629,1,1,3432,11,24,71299830.21,2139272524,146.51
000567.SZ,2018,46,5050863978,0,4,45,21,31,20059864.07,338884725.2,592.15
000565.SZ,2018,50,1468725390,1,4,942,48,26,-11107267.68,631238184.3,171.25
000563.SZ,2018,61,12279353223,1,4,498,21,33,36998348.8,1027334488,416.63
000559.SZ,2018,33,12048383365,0,1,9697,30,24,46860960.14,11362076796,155.57
000558.SZ,2018,33,2753016575,1,1,174,17,30,-105436202.9,702474129.9,128.6
000551.SZ,2018,32,4379788961,1,1,3359,10,25,-15517961.83,2983726284,247.7
000550.SZ,2018,36,23396529475,1,3,17341,31,21,11476544.73,28249339672,448
000548.SZ,2018,43,2132242443,1,4,809,5,26,11159069.07,298670363.3,149.64
000546.SZ,2018,22,8415360219,0,2,3536,49,20,-106864250.7,7974016179,236.17
000545.SZ,2018,22,3126616938,0,2,1074,48,29,277383837.3,1854621522,130
000544.SZ,2018,41,9086848152,1,4,1176,10,22,217077750.8,1027015100,129.89
000532.SZ,2018,44,2581034281,1,1,645,38,26,74519185.97,530431988.7,820.09
000530.SZ,2018,21,5568279452,0,2,1726,11,25,-247161139.5,1966064612,242.63
000529.SZ,2018,44,2108396868,1,1,902,55,33,-349831388.3,2498745792,320.51
000528.SZ,2018,45,26211973628,1,4,8420,11,25,-78453664.6,18084836917,613.07
000526.SZ,2018,35,3651951572,1,1,15227,33,26,-430703650.3,2892795413,147.05
000524.SZ,2018,44,4583243827,1,1,5549,32,25,-314148837,7077867725,202.69
000520.SZ,2018,42,629209731.2,0,4,460,4,26,17593867.97,840539699.8,204.09
000517.SZ,2018,33,24315861567,0,1,1182,17,29,62288227.73,3967768926,230
000514.SZ,2018,50,6570794758,1,4,701,17,26,107716477.6,540039459.3,144.84
000510.SZ,2018,51,1484471995,0,4,2537,47,26,64343411.23,2069391204,281.71
000507.SZ,2018,44,6838678093,1,1,2102,5,32,41253755.38,2614962979,242.91
000501.SZ,2018,42,22886656917,1,4,11482,23,27,87488459.78,17705560680,510.43
000498.SZ,2018,37,23891517673,1,1,8445,13,24,130885941.3,14768382699,166.68
000488.SZ,2018,37,1.05E+11,1,1,15009,52,25,112830863.4,28875756164,567.36
