firm_id,year,province_id,asset,type,area,staff,industry,age,revenue,wage,province,total,rice_proportion,rice_to_wheat_ratio,wheat_proportion,ln_y,ln_k,ln_l,ln_a,tfp_cd,tfp_ces
603458.SH,2017,52,3463447930.0,0,4,1795,6,7,1926873954.0,813.78,贵州省,5659.37,0.12377702818511602,4.491248316984035,0.027559604690981506,21.379164813756667,21.965530441388704,7.492760300922379,0.08989259635039026,1.094056771704553,9.114946507346932
603444.SH,2017,35,3143580718.0,0,1,401,39,13,1440007668.0,193.07,福建省,1549.34,0.4057146914169905,3142.95,0.00012908722423741724,21.08791427552014,21.868628343205454,5.993961427306569,0.4790697912393558,1.614571814594542,9.810244598282374
603429.SH,2017,34,755648848.9,0,3,325,50,19,233880721.8,114.83,安徽省,8726.68,0.29852704579519357,0.9228989758359638,0.32346665627707216,19.27032180746503,20.44308734065495,5.783825182329737,-0.4225483811837556,0.6553745457634704,5.253279725466662
603416.SH,2017,32,1127753030.0,0,1,625,7,9,483573418.5,99.28,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,19.99671370931334,20.843493021014854,6.437751649736401,-0.20115769907569003,0.8177834576892049,6.936679227815599
603399.SH,2017,21,4434301774.0,0,2,390,51,14,2198909742.0,166.59,辽宁省,4172.32,0.11808058825785175,138.0028011204482,0.0008556390689113012,21.5112275026562,22.212636004913474,5.966146739123692,0.71404070305248,2.042226640495456,11.41174294580055
603398.SH,2017,36,717262260.9,0,3,472,29,14,331108198.0,101.15,江西省,5638.46,0.6215686552711202,241.53618194348726,0.0025733977007906415,19.617955762102227,20.39095210699822,6.156978985585555,-0.19999957031621385,0.8187311048733873,7.229492688453383
603390.SH,2017,44,983876333.3,0,1,855,30,23,783076215.1,168.63,广东省,4227.51,0.42706463142606405,3924.8260869565215,0.00010881109683951073,20.478740586510575,20.707010769577792,6.75110146893676,0.22970626812489137,1.2582303732782405,11.828910276058952
603388.SH,2017,33,1629993027.0,0,1,411,13,18,841892320.0,120.97,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.551162678042743,21.21184157384182,6.018593214496234,0.3137615832031022,1.3685634091435948,9.704808582749342
603386.SH,2017,44,1204622354.0,0,1,2644,38,12,988455520.1,235.39,广东省,4227.51,0.42706463142606405,3924.8260869565215,0.00010881109683951073,20.711654202192783,20.90943195559912,7.880048200971577,-0.1251222721981815,0.8823890043450399,10.257909882697245
603378.SH,2017,31,2064217107.0,0,1,1658,48,8,1355346088.0,131.08,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,21.027322674163244,21.44801686653391,7.4133673356952405,0.07187013557377675,1.074515793625684,9.903873421073946
603377.SH,2017,11,3159592064.0,0,1,5170,33,12,1173088311.0,97.17,北京市,120.94,0.000992227550851662,0.01064773735581189,0.09318670415081859,20.88290569022888,21.873708762541042,8.550627967502475,-0.7935076857322247,0.4522556391288782,4.901889072011981
603365.SH,2017,31,2631907345.0,0,1,3987,27,17,2461896884.0,238.0,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,21.624197980809623,21.690974646522356,8.290794347381356,0.16217972959040416,1.1760715971934281,12.528626473573931
603363.SH,2017,35,2538083643.0,0,1,4860,56,6,4902660098.0,140.59,福建省,1549.34,0.4057146914169905,3142.95,0.00012908722423741724,22.313043771901363,21.654675161960338,8.48879371689454,0.7896729264587901,2.2026758714277452,24.767746066412727
603360.SH,2017,21,779330217.4,0,2,396,48,14,410364502.5,260.76,辽宁省,4172.32,0.11808058825785175,138.0028011204482,0.0008556390689113012,19.832556353196896,20.473945413116592,5.981414211254481,0.03947494261249318,1.04026443224939,8.659285370108778
603359.SH,2017,32,3870001411.0,0,1,368,10,16,1224376570.0,81.0,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,20.925697628949138,22.07652070858752,5.908082938168931,0.23179425237819018,1.260860283134388,7.171414717264388
603358.SH,2017,32,3913859400.0,0,1,1906,30,15,3172327908.0,235.17,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,21.87773151116425,22.087789782944977,7.552762084214147,0.49242144962332546,1.636273580792654,13.436965834156192
603357.SH,2017,34,2676836181.0,1,3,1379,6,23,1373600680.0,130.41,安徽省,8726.68,0.29852704579519357,0.9228989758359638,0.32346665627707216,21.040701362596923,21.70790140461774,7.229113877793302,0.010938118932376284,1.0109981588635528,8.416717465437348
603356.SH,2017,34,540322561.4,0,3,755,11,12,681637071.1,318.24,安徽省,8726.68,0.29852704579519357,0.9228989758359638,0.32346665627707216,20.340007920351326,20.10767685511443,6.626717749249025,0.4910787553788385,1.6340780399731771,17.153376721400296
603348.SH,2017,44,2337447089.0,0,1,2794,30,19,1557095407.0,292.2,广东省,4227.51,0.42706463142606405,3924.8260869565215,0.00010881109683951073,21.16608800409309,21.572325183148997,7.935229539816907,-0.07891553042879007,0.924117980997941,9.325991402036951
603339.SH,2017,32,1814418072.0,0,1,1040,11,27,1008714516.0,117.03,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,20.731942600721556,21.319030631765564,6.946975992135418,0.04566118290190868,1.046719704337258,8.936525800970708
603338.SH,2017,33,2778559462.0,0,1,582,11,12,1139183826.0,115.7,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.853577900838612,21.74519845121106,6.366470447731438,0.16135059310367872,1.1750968774648798,7.981876286328124
603337.SH,2017,33,3593839548.0,0,1,3527,11,14,2786623146.0,135.71,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,21.748096357788842,22.002486979903843,8.168202930236053,0.15608666421237327,1.168927502881631,11.263773628262255
603336.SH,2017,44,800485796.5,0,1,488,56,25,684288372.0,73.4,广东省,4227.51,0.42706463142606405,3924.8260869565215,0.00010881109683951073,20.34388998323122,20.500729346958185,6.1903154058531475,0.4482546138979213,1.5655772626403592,13.582086106264308
603331.SH,2017,33,1031610836.0,0,1,1732,11,17,727602483.8,111.02,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.405265418291254,20.75438733598764,7.4570320891223805,-0.16525755497922567,0.8476753529624906,9.267472780841036
603330.SH,2017,31,823753102.8,0,1,421,48,15,455077278.5,188.59,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,19.935977805350703,20.52938141045068,6.042632833682381,0.08518711375446486,1.0889207996963273,9.074997417754426
603329.SH,2017,31,1147928539.0,0,1,348,3,14,1700114149.0,96.6,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,21.253961232224945,20.861224884648443,5.8522024797744745,1.2896120629560848,3.631377536598229,26.866283716028487
603328.SH,2017,44,5559652358.0,0,1,7852,38,17,3285764402.0,457.22,广东省,4227.51,0.42706463142606405,3924.8260869565215,0.00010881109683951073,21.912865156486532,22.43880141771453,8.968523555396352,-0.2659742980359887,0.7664588267450445,8.019963924883871
603323.SH,2017,32,95270884000.0,0,1,1427,20,13,2725991000.0,393.05,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,21.726097868674582,25.27999008151362,7.2633296174768365,-1.3938793585906168,0.24811092400751167,0.9319741815609125
603321.SH,2017,33,1508883872.0,0,1,596,11,17,731900552.8,136.33,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.411155205865608,21.13463605684567,6.39024066706535,0.06386614831725623,1.0659497100497457,8.367026842919685
603320.SH,2017,33,726516172.9,0,1,696,11,24,653576913.5,37.44,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.297970778823807,20.403771302117057,6.54534966033442,0.31084475610411033,1.3645773624357107,13.127515577077887
603319.SH,2017,43,1114247379.0,0,4,1289,30,23,813740810.0,85.92,湖南省,8321.97,0.5093397356635508,149.56633733239238,0.0034054436629788382,20.517152458028505,20.831445017533294,7.161622002939187,0.02485751655190427,1.025169040497912,10.286927077790724
603316.SH,2017,33,1296422939.0,0,1,347,10,21,742504908.3,134.55,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.42554003912433,20.98287472345957,5.849324779946859,0.39169076454631213,1.4794801329460603,10.63936590491135
603315.SH,2017,21,1380239169.0,0,2,459,11,13,313661078.7,70.0,辽宁省,4172.32,0.11808058825785175,138.0028011204482,0.0008556390689113012,19.563823593738796,21.045522631968495,6.129050210060545,-0.6229142363276168,0.5363790224750942,4.050354709991584
603308.SH,2017,34,6784467280.0,0,3,3970,11,11,1374764470.0,137.78,安徽省,8726.68,0.29852704579519357,0.9228989758359638,0.32346665627707216,21.041548258846905,22.637901612780894,8.286521373681236,-0.969009742394876,0.37945861389255386,3.2445449656713445
603306.SH,2017,35,2409551110.0,0,1,1544,30,15,989404740.1,340.74,福建省,1549.34,0.4057146914169905,3142.95,0.00012908722423741724,20.71261404762977,21.602706305689374,7.342131730584722,-0.3030752172143085,0.7385435430932703,6.4629860626634414
603305.SH,2017,33,1430701756.0,0,1,824,30,14,738893686.4,280.84,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.420664607129055,21.081430899307026,6.714170529909472,-0.03059055246887521,0.9698726037319719,8.294251257090373
603300.SH,2017,33,5653113603.0,0,1,182,6,9,693511075.6,61.61,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.357277768175628,22.455472310492834,5.204006687076795,-0.2636753451411131,0.7682229064747366,3.4351244621275456
603299.SH,2017,32,4499219363.0,1,1,2652,47,16,2600137562.0,101.08,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,21.678830189035782,22.227169743785286,7.883069351305753,0.07497505107375169,1.077857259167908,9.24066301121319
603298.SH,2017,33,5156501857.0,0,1,3362,11,14,7003733329.0,179.3,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,22.669709176544664,22.363524251848325,8.120291313968561,0.8878287070108684,2.429848007423583,21.308303622818407
603289.SH,2017,33,1276725602.0,0,1,568,11,11,703174643.9,144.98,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.371115845522446,20.967564513851833,6.342121418721152,0.14095984954075114,1.1513784186844072,9.288291461776412
603286.SH,2017,32,570238344.9,0,1,835,30,19,317631497.7,133.4,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,19.576402456538215,20.16156498034033,6.727431724850855,-0.345782603304456,0.7076663147034545,7.507953761910904
603283.SH,2017,32,1010716738.0,0,1,1431,11,10,683175388.1,551.12,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,20.342262175345944,20.73392555770721,7.266128779556451,-0.13687550583988006,0.872078788090586,9.16822514078093
603279.SH,2017,37,2922308439.0,0,1,3574,11,7,2210529514.0,117.48,山东省,11107.79,0.00980032931843328,0.026656088465107853,0.3676581930338978,21.516497922871817,21.795639702198986,8.181440695719374,0.039187931857531666,1.0399659080112131,10.544642120431073
603278.SH,2017,37,2816510560.0,0,1,2114,46,14,1885030227.0,152.61,山东省,11107.79,0.00980032931843328,0.026656088465107853,0.3676581930338978,21.357209693261584,21.758764565626294,7.656337166430183,0.11998747025934797,1.1274827244247443,10.224844810844173
603277.SH,2017,33,1878981322.0,0,1,1738,11,14,1359642959.0,177.21,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,21.03048797208024,21.353995616934508,7.460490305825338,0.11005473764953866,1.116339174569012,10.629023742176063
603269.SH,2017,32,1241428309.0,0,1,490,11,24,565325055.8,253.05,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,20.152911443677613,20.93952841577597,6.194405391104672,0.0005591266025870567,1.0005592829430026,7.856181678418563
603266.SH,2017,33,1031252203.0,0,1,1680,30,17,856933382.3,193.01,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.56887073993504,20.754039631853306,7.426549072397305,0.01124321078732482,1.0113066532243555,10.980009213355693
603258.SH,2017,33,1914942305.0,0,1,597,39,9,499266072.6,293.24,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.028649723232235,21.37295333118783,6.391917113392602,-0.457838635735877,0.6326495550010977,4.7043987410597925
603239.SH,2017,33,1204232174.0,0,1,1874,30,21,732122585.6,135.61,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.411458524571277,20.90910800079083,7.535830462798367,-0.2817946675817673,0.7544285772744498,8.102135880349335
603238.SH,2017,33,1364589587.0,0,1,512,27,15,618348788.6,67.44,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.24256323906576,21.03411955150892,6.238324625039508,0.016949721094329462,1.0170941826571605,7.89310626627871
603228.SH,2017,44,4777396649.0,0,1,7431,38,24,4192017811.0,496.11,广东省,4227.51,0.42706463142606405,3924.8260869565215,0.00010881109683951073,22.15644803276338,22.287161600982333,8.91341571815747,0.08868339345312748,1.0927346346135378,11.694877481600118
603227.SH,2017,65,2642430571.0,1,4,2930,48,33,1273440579.0,137.49,新疆维吾尔自治区,5886.96,0.012610923125008493,0.06588393990220352,0.1914111867585307,20.964988191695664,21.694965001380528,7.982757702011113,-0.37108019066648446,0.6899886086938312,6.842305330983409
603226.SH,2017,31,981246740.2,0,1,554,52,22,796400202.6,250.92,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,20.49561238454906,20.7043345049662,6.317164686747284,0.42882814968034744,1.5354571429222577,13.083731032646563
603225.SH,2017,33,11050896327.0,0,1,7331,48,17,22963277841.0,144.4,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,23.85716216131785,23.125777377186093,8.899867211223587,1.3076666494619262,3.6975359911192194,32.49314813699742
603203.SH,2017,32,890234655.1,0,1,502,11,11,361855533.8,180.52,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,19.706755612236716,20.606995643354683,6.218600119691729,-0.2624157921716783,0.769191133556417,6.5540509483379905
603200.SH,2017,31,793392170.1,0,1,779,10,23,300905336.0,66.1,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,19.522306274909305,20.49182819720327,6.658011045870748,-0.5629082690979565,0.5695502474913194,5.508943256541486
603199.SH,2017,34,1193949890.0,1,3,1465,32,17,446324185.4,107.99,安徽省,8726.68,0.29852704579519357,0.9228989758359638,0.32346665627707216,19.916556119034205,20.900532882861928,7.289610521451167,-0.6691855832271667,0.5121254915828447,5.207865644043223
603197.SH,2017,31,2416316892.0,0,1,3165,30,20,2080722837.0,181.33,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,21.45598118807778,21.60551027232503,8.059908334578276,0.13977445831162605,1.1500143934170108,11.850944977456987
603196.SH,2017,31,1136926057.0,0,1,1468,27,15,1073469816.0,643.6,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,20.79416205751473,20.851594016178762,7.291656209174461,0.23600998006538898,1.2661869467323459,13.029077120425816
603192.SH,2017,31,1118571682.0,0,1,348,48,10,1426122041.0,289.92,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,21.07822473802547,20.83531842445828,5.8522024797744745,1.1289314485423265,3.092350398543455,23.014034403592078
603188.SH,2017,32,4495563744.0,0,1,3447,48,11,2435577594.0,190.62,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,21.613449770280454,22.22635691280142,8.145259566516865,-0.09911107710742151,0.9056421063308491,8.243729266064072
603186.SH,2017,33,1763928110.0,0,1,1117,38,14,1513372306.0,295.01,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,21.137606312863394,21.29080903973229,7.018401799069201,0.4379839684271296,1.5495800650146472,13.534119422209958
603183.SH,2017,32,841756680.7,0,1,922,6,27,443988595.7,437.09,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,19.911309434706265,20.5510015526535,6.826545223556594,-0.2784734582505042,0.7569383579515708,7.506006003904628
603181.SH,2017,33,1527002417.0,0,1,674,48,14,1682696702.0,272.72,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,21.243663523199427,21.14657244602383,6.513230110912307,0.8382236908424199,2.312256045131613,18.611737661185128
603179.SH,2017,32,3118654626.0,0,1,1979,30,16,3095081463.0,92.28,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,21.85308006357665,21.860667536154818,7.590346945602565,0.5841144443961044,1.7934021249297105,15.649443053307493
603178.SH,2017,33,2105477173.0,0,1,1386,30,10,1575571185.0,799.66,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,21.177883700622658,21.467807963902168,7.234177179749849,0.2855455158656586,1.3304876323016663,11.718588902314433
603177.SH,2017,33,1162396067.0,0,1,1139,10,12,799105855.0,149.8,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.499003979310714,20.873749286697763,7.037905963447182,0.033639701472656824,1.034211914562153,9.989449836547436
603169.SH,2017,62,10906430721.0,1,4,3583,11,16,2984885384.0,85.22,甘肃省,3752.03,0.0010767504524217557,0.005270917322269626,0.20428141566032254,21.816827185733846,23.112618426618702,8.183955717304954,-0.42690957292072174,0.6525225552689601,4.889223143717319
603167.SH,2017,37,4393163430.0,1,1,1656,4,19,1510959696.0,714.33,山东省,11107.79,0.00980032931843328,0.026656088465107853,0.3676581930338978,21.136010846155255,22.203315403615466,7.412160334945205,-0.2578907581722838,0.7726796364323257,5.985617990865454
603166.SH,2017,45,3160703518.0,0,4,2539,30,17,1333530290.0,369.79,广西壮族自治区,5969.88,0.3018000361816318,584.9707792207793,0.0005159232681393931,21.011095615989035,21.874060472044825,7.839525581704678,-0.36941345539836234,0.6911395959716341,6.3638510633053
603165.SH,2017,33,1364244873.0,0,1,1070,50,19,2034414355.0,88.26,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,21.433473828181775,21.033866905914703,6.975413927455952,0.9010772739930211,2.4622542053427754,22.594473036076327
603161.SH,2017,32,2100177416.0,0,1,2001,30,15,916951118.6,245.73,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,20.636564723020218,21.465287661916758,7.601402334583733,-0.4072242385654814,0.6654949439371877,6.377737005846564
603159.SH,2017,31,550534136.2,0,1,785,11,20,573839828.1,131.0,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,20.167860870221556,20.126399521650463,6.665683717782408,0.2918250414617978,1.33886875062693,14.119359866123533
603158.SH,2017,32,1523258223.0,0,1,2297,30,12,904007078.3,103.66,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,20.62234774830367,21.144117445404255,7.739359202689098,-0.2922352615594992,0.7465928707074515,7.955605596380276
603136.SH,2017,32,1105337065.0,0,1,1045,32,25,460683872.9,159.88,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,19.948222623649848,20.82341616160114,6.951772164398911,-0.45202309616858294,0.6363394725516295,6.097012094775734
603131.SH,2017,31,908242123.7,0,1,858,11,22,712587296.1,155.0,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,20.38441298344412,20.62702155707643,6.754604099487962,0.18040692377251943,1.1977046384629737,11.479111144823296
603128.SH,2017,31,5479665008.0,1,1,3702,3,33,8715345272.0,802.34,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,22.888351133263278,22.424309806110816,8.216628493133443,1.031028770278585,2.80394897076624,24.785238622730322
603126.SH,2017,12,3229236430.0,1,1,1749,10,19,1683911393.0,223.91,天津市,439.52,0.06937113214415726,0.2803162636756458,0.2474745176556243,21.24438513439885,21.895511546853434,7.466799475018602,0.006615612664439219,1.0066375441666688,8.472450015179003
603117.SH,2017,32,5203761103.0,0,1,534,3,10,675375983.2,362.81,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,20.33078010591127,22.3726474901248,6.280395838960195,-0.6902553027037293,0.5014480316843374,2.8988388987126155
603116.SH,2017,33,4641187680.0,0,1,6019,27,10,3245337230.0,260.0,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,21.900485104661247,22.258236135948234,8.70267641154777,-0.06271559240283331,0.9392105543244411,9.641207269615984
603111.SH,2017,32,7307622558.0,0,1,2776,11,17,2417792420.0,498.26,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,21.60612073764577,22.71218382634513,7.9287663216266955,-0.2986352910612178,0.741829912104642,5.749601052448467
603110.SH,2017,34,733755742.9,0,3,394,48,23,395156206.0,122.27,安徽省,8726.68,0.29852704579519357,0.9228989758359638,0.32346665627707216,19.794791702920246,20.41368675585619,5.976350909297934,0.03883880220305258,1.0396028884472142,8.764260609228819
603103.SH,2017,33,3046995242.0,0,1,5493,22,9,2517589727.0,153.2,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,21.64656782323268,21.837421775412828,8.61122983334262,-0.03399199359256677,0.9665792434337661,10.713816495852242
603101.SH,2017,65,2437925336.0,0,4,1854,23,9,3027294011.0,88.36,新疆维吾尔自治区,5886.96,0.012610923125008493,0.06588393990220352,0.1914111867585307,21.830934991770384,21.61441324243399,7.5251007461258,0.7322523293663377,2.079759640047259,18.92394584160254
603100.SH,2017,50,4693823350.0,1,4,4525,11,18,3127177778.0,127.95,重庆市,3339.56,0.19731341853417816,21.869897112512447,0.009022146630094983,21.863396766380422,22.269513300518398,8.417372856134026,0.01244487297446284,1.012522632641057,9.710578230260724
603099.SH,2017,22,1124453849.0,1,2,987,32,7,388577954.5,46.69,吉林省,6086.2,0.13486740494890082,339.18595041322317,0.00039762084716243304,19.778004362727092,20.84056328716971,6.894670039433482,-0.6084288541719776,0.5442052235075524,5.126257800507023
603096.SH,2017,12,1783259778.0,0,1,376,22,8,943971002.7,218.56,天津市,439.52,0.06937113214415726,0.2803162636756458,0.2474745176556243,20.66560600615917,21.301708862354268,5.929589143389895,0.41303936072385206,1.5114045147389583,10.292598876867498
603090.SH,2017,32,600702483.7,0,1,463,11,17,367951683.2,87.35,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,19.723462191861003,20.213610334488052,6.137727054086234,0.016588018878541888,1.0167263639620572,9.311316061731995
603089.SH,2017,33,1051948966.0,0,1,1356,30,19,843129425.7,121.87,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.55263103407486,20.773910438678367,7.212294468500341,0.07267265036113635,1.0753784545420926,11.063481555395422
603088.SH,2017,33,728510861.5,0,1,616,11,15,307961310.3,148.35,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,19.545484717138418,20.406513092891274,6.423246963533519,-0.3923901964858816,0.6754405080222629,6.315012344117542
603086.SH,2017,37,1373946890.0,0,1,884,48,15,1118882201.0,91.52,山东省,11107.79,0.00980032931843328,0.026656088465107853,0.3676581930338978,20.835595989063613,21.040953376433272,6.784457062637643,0.378597000982678,1.460234444104438,12.807831466371926
603085.SH,2017,33,1526164173.0,0,1,922,30,17,783092965.3,138.56,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.4787619765369,21.14602334790137,6.826545223556594,-0.05682565212571866,0.9447587716919091,8.166507282329809
603081.SH,2017,33,2733128611.0,0,1,1699,29,15,1706960285.0,187.8,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,21.257980014524378,21.72871280132885,7.4377951216719325,0.12922541978573499,1.1379466109372642,9.886572645910814
603077.SH,2017,51,13108789692.0,0,4,4042,47,15,4737645968.0,135.07,四川省,9575.05,0.19581412107508578,2.872707493833025,0.06816361272264897,22.278806218067636,23.296548811009515,8.304494897963567,-0.12201757681414982,0.8851328105509889,6.534910955680639
603076.SH,2017,33,1529549510.0,0,1,932,11,19,831504545.7,146.67,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.53874732344942,21.148239091086907,6.837332814685591,-0.0026200524709212303,0.9973833768708816,8.638183217050827
603069.SH,2017,46,1854918467.0,1,4,4129,2,32,1105401743.0,140.0,海南省,709.44,0.3476685836716283,inf,0.0,20.82347467416697,21.341106578940114,8.32579052588609,-0.4497858396911205,0.6377647208870109,7.430442239058546
603067.SH,2017,42,1226494174.0,0,4,1398,47,14,1185479725.0,131.81,湖北省,7956.14,0.2976405643942917,2.0534416676783267,0.14494717287528877,20.893413360835083,20.92742567154962,7.242797922793756,0.31153570047653734,1.365520535287491,13.652536171766908
603066.SH,2017,32,1178428597.0,0,1,684,11,15,598911055.2,82.06,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,20.210623656239477,20.88744769046929,6.52795791762255,-0.05035519535708399,0.9508916122238374,8.150152282325545
603058.SH,2017,52,952468682.4,0,4,400,6,20,334603783.8,155.42,贵州省,5659.37,0.12377702818511602,4.491248316984035,0.027559604690981506,19.628457654881032,20.674567785054514,5.991464547107982,-0.28540312361708153,0.7517111607092853,5.98964402065938
603055.SH,2017,33,3306432886.0,0,1,3978,27,16,2728532363.0,338.22,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,21.727029705616058,21.919135767277346,8.288534459413917,0.13335365609633953,1.1426540334468775,11.53887183997783
603041.SH,2017,32,801494817.0,0,1,105,48,17,301253031.7,285.68,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,19.523461106452938,20.501989063367894,4.653960350157523,0.26684413547918684,1.3058368968258096,8.008276083391968
603040.SH,2017,33,673211838.8,0,1,331,30,15,270771349.6,163.0,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,19.416785294291536,20.32757060598488,5.802118375377063,-0.21656825744713792,0.805277566855752,6.655669324503913
603037.SH,2017,31,885504483.1,0,1,715,30,17,450078558.8,163.96,上海市,284.95,0.36536234427092473,4.955259400285578,0.07373223372521495,19.92493270060329,20.60166807796373,6.5722825426940075,-0.18841870106337133,0.8282678379959638,7.6591009264261105
603036.SH,2017,32,1073410661.0,0,1,603,34,28,196793265.5,71.08,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,19.097664321976584,20.794106949649482,6.401917196727186,-1.0565839699907862,0.3476413375203889,2.9582501703495274
603035.SH,2017,32,3163702007.0,0,1,2067,30,21,1339378527.0,370.43,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,21.015471557506427,21.875008700052284,7.633853559681768,-0.2799451186453741,0.755825221029478,6.639142485831599
603033.SH,2017,33,1378114962.0,0,1,1335,48,20,965129590.8,118.36,浙江省,1981.11,0.3132991100948458,5.987074370599015,0.05232924976402118,20.68777294127149,21.043982432763435,7.19668657083435,0.05735792215721158,1.059034794586275,10.198227178517392
603031.SH,2017,34,1584936939.0,0,3,3058,58,18,1705295508.0,65.15,安徽省,8726.68,0.29852704579519357,0.9228989758359638,0.32346665627707216,21.257004251139055,21.18381045736429,8.025516386489008,0.2001949920411228,1.2216409451985502,13.776403646205479
603029.SH,2017,37,937861012.3,0,1,529,11,15,307144621.8,154.06,山东省,11107.79,0.00980032931843328,0.026656088465107853,0.3676581930338978,19.542829275409513,20.659112321471316,6.270988431858299,-0.4784453324040516,0.6197461424790166,5.280331947007936
603028.SH,2017,32,961088843.3,1,1,950,46,12,554726412.3,106.48,江苏省,7556.4,0.2961357260070933,0.9274562221531447,0.3192988724789583,20.133985599359704,20.683577411464768,6.856461984594587,-0.1453030740840049,0.8647601669954356,8.373281290511143
603025.SH,2017,11,2121661888.0,1,1,563,38,17,1057056896.0,252.6,北京市,120.94,0.000992227550851662,0.01064773735581189,0.09318670415081859,20.778754370200417,21.475465527967774,6.333279628139691,0.25710681747345454,1.2931832539499242,9.2704660574676
